match,second,live_prior,ds_prior,delta_live_prior,delta_ds_prior
grid-2964617-m2,164,0.585,0.575,0.023193273289091102,0.022097630029912246
grid-2964617-m2,165,0.585,0.575,0.02326262488290257,0.022166981623723717
grid-2964617-m2,166,0.585,0.575,0.02099843342418343,0.019475337580795643
grid-2964617-m2,172,0.585,0.575,0.01449620857850962,0.013223975931382043
grid-2964617-m2,175,0.585,0.575,0.009247375870887278,0.008977477326129355
grid-2964617-m2,181,0.585,0.575,0.027131391518471448,0.027095139112772493
grid-2964617-m2,196,0.585,0.575,0.038891762178181126,0.038891762178181126
grid-2964617-m2,207,0.585,0.575,0.042005325182754114,0.042005325182754114
grid-2964617-m2,208,0.585,0.575,0.04250192439553922,0.04250192439553922
grid-2964617-m2,213,0.585,0.575,0.05548722947731623,0.05548722947731623
grid-2964617-m2,220,0.585,0.575,0.05967225356367567,0.06026534868855985
grid-2964617-m2,221,0.585,0.575,0.061826632349827715,0.062419727474711896
grid-2964617-m2,223,0.585,0.575,0.06057457269633587,0.06116766782122005
grid-2964617-m2,225,0.585,0.575,0.0516120580413581,0.05232516875534726
grid-2964617-m2,229,0.585,0.575,0.05771442040451606,0.05830751552940024
grid-2964617-m2,234,0.585,0.575,0.04599920539483083,0.046712316108819985
grid-2964617-m2,245,0.585,0.575,0.03218050413469989,0.032061633816463306
grid-2964617-m2,259,0.585,0.575,0.029564451511214895,0.02944558119297831
grid-2964617-m2,264,0.585,0.575,0.029224295621130113,0.029224295621130113
grid-2964617-m2,266,0.585,0.575,0.029182009933005883,0.029182009933005883
grid-2964617-m2,266,0.585,0.575,0.029182009933005883,0.029182009933005883
grid-2964617-m2,270,0.585,0.575,0.027072367243278623,0.027064261194539536
grid-2964617-m2,297,0.585,0.575,0.025069488123096124,0.025061382074357035
grid-2964617-m2,300,0.585,0.575,0.02399086094474543,0.02381971678115022
grid-2964617-m2,301,0.585,0.575,0.02136825002585408,0.021360143977114995
grid-2964617-m2,304,0.585,0.575,0.027016954507400374,0.026845810343805166
grid-2964617-m2,306,0.585,0.575,0.03121844210110994,0.03121844210110994
grid-2964617-m2,308,0.585,0.575,0.026088488626570965,0.025917344462975757
grid-2964617-m2,316,0.585,0.575,0.029116791820576648,0.029116791820576648
grid-2964617-m2,327,0.585,0.575,0.035459762289013715,0.035459762289013715
grid-2964617-m2,332,0.585,0.575,0.032637805534068864,0.032637805534068864
grid-2964617-m2,338,0.585,0.575,0.04083486919336997,0.04083486919336997
grid-2964617-m2,344,0.585,0.575,0.03317186066016562,0.03317186066016562
grid-2964617-m2,351,0.585,0.575,0.027575562487635395,0.027575562487635395
grid-2964617-m2,360,0.585,0.575,0.026676291279508445,0.026676291279508445
grid-2964617-m2,362,0.585,0.575,0.02646155644510756,0.02646155644510756
grid-2964617-m2,363,0.585,0.575,0.026357307523300205,0.026357307523300205
grid-2964617-m2,363,0.585,0.575,0.026357307523300205,0.026357307523300205
grid-2964617-m2,373,0.585,0.575,0.03654432702086129,0.03654432702086129
grid-2964617-m2,378,0.585,0.575,-0.0076002353407447504,-0.008106707088110881
grid-2964617-m2,392,0.585,0.575,0.04089403558253038,0.04089403558253038
grid-2964617-m2,397,0.585,0.575,0.04807211272146819,0.04807211272146819
grid-2964617-m2,399,0.585,0.575,0.03873629786650138,0.03873629786650138
grid-2964617-m2,401,0.585,0.575,0.03205347384312268,0.032169769646786424
grid-2964617-m2,403,0.585,0.575,0.026875593700311996,0.026991889503975734
grid-2964617-m2,410,0.585,0.575,0.035052130108555665,0.035052130108555665
grid-2964617-m2,414,0.585,0.575,0.03170308331289997,0.03181937911656371
grid-2964617-m2,416,0.585,0.575,0.03241783405686559,0.03253412986052932
grid-2964617-m2,431,0.585,0.575,0.02297825002534547,0.023319896863731475
grid-2964617-m2,437,0.585,0.575,0.02899020531532876,0.028924396597350834
grid-2964617-m2,437,0.585,0.575,0.029316620460876165,0.02925081174289823
grid-2964617-m2,441,0.585,0.575,0.01104515929097567,0.010979350572997744
grid-2964617-m2,452,0.585,0.575,0.00774316357707377,0.00774316357707377
grid-2964617-m2,455,0.585,0.575,0.002633739313694211,0.002633739313694211
grid-2964617-m2,457,0.585,0.575,0.006123553511615727,0.006123553511615727
grid-2964617-m2,463,0.585,0.575,0.001059462285214498,0.001059462285214498
grid-2964617-m2,467,0.585,0.575,-0.0018533377169623472,-0.0018703637793709448
grid-2964617-m2,477,0.585,0.575,-0.0018927275400591266,-0.0019097536024677239
grid-2964617-m2,479,0.585,0.575,-0.003029927847646211,-0.0030009663317049243
grid-2964617-m2,483,0.585,0.575,-0.007311159018141779,-0.007404559010226373
grid-2964617-m2,490,0.585,0.575,-0.005748540057506493,-0.0061831703880608005
grid-2964617-m2,505,0.585,0.575,-0.0012525307500740545,-0.001593761088543768
grid-2964617-m2,508,0.585,0.575,0.002126329368074497,0.0017850990296047833
grid-2964617-m2,511,0.585,0.575,0.007116901742323397,0.006775671403853685
grid-2964617-m2,511,0.585,0.575,0.007116901742323397,0.006775671403853685
grid-2964617-m2,513,0.585,0.575,0.009504426920939281,0.009496320872200195
grid-2964617-m2,521,0.585,0.575,0.0092961695181513,0.009288063469412213
grid-2964617-m2,523,0.585,0.575,0.010944536676767029,0.010936430628027943
grid-2964617-m2,525,0.585,0.575,0.007967663756525786,0.007893748989808776
grid-2964617-m2,532,0.585,0.575,0.007540045285503755,0.007336325464323848
grid-2964617-m2,534,0.585,0.575,0.006463323724325791,0.006056284667878152
grid-2964617-m2,554,0.585,0.575,-0.0022571539556484046,-0.002664193012096044
grid-2964617-m2,563,0.585,0.575,-0.004653721765762444,-0.004965990588290871
grid-2964617-m2,563,0.585,0.575,-0.004653721765762444,-0.004965990588290871
grid-2964617-m2,565,0.585,0.575,-0.004355509234607295,-0.004667778057135722
grid-2964617-m2,570,0.585,0.575,-0.003001626733081529,-0.002972665217140242
grid-2964617-m2,570,0.585,0.575,-0.003001626733081529,-0.002972665217140242
grid-2964617-m2,578,0.585,0.575,0.0012465012069806114,0.0012465012069806114
grid-2964617-m2,582,0.585,0.575,0.0077921045844667886,0.0077921045844667886
grid-2964617-m2,586,0.585,0.575,0.008140753077858845,0.008074944359880919
grid-2964617-m2,589,0.585,0.575,0.00851161029133864,0.008170379952868925
grid-2964617-m2,602,0.585,0.575,0.05348643620134567,0.05407953132622985
grid-2964617-m2,614,0.585,0.575,-0.01145936581831863,-0.011334284679835814
grid-2964617-m2,656,0.585,0.575,-0.003604792676597559,-0.0036981926686821542
grid-2964617-m2,657,0.585,0.575,-0.002586664202841415,-0.002557702686900128
grid-2964617-m2,664,0.585,0.575,0.006093156127558483,0.005545557229062269
grid-2964617-m2,667,0.585,0.575,0.010345798934967645,0.010001519271739161
grid-2964617-m2,675,0.585,0.575,0.00922548014601488,0.008945196819271367
grid-2964617-m2,687,0.585,0.575,0.002730308667242477,0.0029475536532256527
grid-2964617-m2,694,0.585,0.575,-0.004356216191803594,-0.004138971205820417
grid-2964617-m2,695,0.585,0.575,-0.004356216191803594,-0.004138971205820417
grid-2964617-m2,696,0.585,0.575,-0.004661492330473164,-0.004444247344489988
grid-2964617-m2,697,0.585,0.575,-0.0048611593752511855,-0.004643914389268008
grid-2964617-m2,698,0.585,0.575,-0.005437080372921758,-0.005219835386938582
grid-2964617-m2,701,0.585,0.575,-0.0029975226753202705,-0.003071437442037283
grid-2964617-m2,703,0.585,0.575,-0.002191169959256294,-0.002265084725973305
grid-2964617-m2,716,0.585,0.575,0.009806669130212036,0.00974086041223411
grid-2964617-m2,721,0.585,0.575,0.015600132323511076,0.01553432360553315
grid-2964617-m2,743,0.585,0.575,0.01768688090545074,0.017621072187472813
grid-2964617-m2,752,0.585,0.575,0.0261045785735018,0.026038769855523874
grid-2964617-m2,754,0.585,0.575,0.03075078387284954,0.03075078387284954
grid-2964617-m2,754,0.585,0.575,0.03075078387284954,0.03075078387284954
grid-2964617-m2,755,0.585,0.575,0.03703720944433634,0.03703720944433634
grid-2964617-m2,761,0.585,0.575,0.024647355171693853,0.024647355171693853
grid-2964617-m2,771,0.585,0.575,0.024490153885541606,0.024490153885541606
grid-2964617-m2,773,0.585,0.575,0.007177299951073473,0.007177299951073473
grid-2964617-m2,782,0.585,0.575,0.0026171122857525427,0.0026171122857525427
grid-2964617-m2,790,0.585,0.575,-0.01149541290364474,-0.011561221621622665
grid-2964617-m2,807,0.585,0.575,0.006485537862402022,0.004481882964732621
grid-2964617-m2,819,0.585,0.575,0.01320241591730397,0.013136607199326042
grid-2964617-m2,830,0.585,0.575,0.02014388872975108,0.020078080011773157
grid-2964617-m2,836,0.585,0.575,0.020310127763389772,0.020244319045411848
grid-2964617-m2,846,0.585,0.575,0.028872658329188894,0.028806849611210966
grid-2964617-m2,849,0.585,0.575,0.04000770820339362,0.04000770820339362
grid-2964617-m2,873,0.585,0.575,0.0028294959166320762,0.0028294959166320762
grid-2964617-m2,876,0.585,0.575,0.00988319339386874,0.00988319339386874
grid-2964617-m2,875,0.585,0.575,0.019731833074425796,0.019731833074425796
grid-2964617-m2,881,0.585,0.575,0.0035762293618833234,0.0035762293618833234
grid-2964617-m2,883,0.585,0.575,0.006772569151860042,0.004834722972168567
grid-2964617-m2,884,0.585,0.575,0.019456639906312106,0.01751879372662063
grid-2964617-m2,887,0.585,0.575,0.02529002088770717,0.023352174708015698
grid-2964617-m2,889,0.585,0.575,0.0031658112071164617,0.002696880320616965
grid-2964617-m2,890,0.585,0.575,0.0036003829894904354,0.0031743604372074575
grid-2964617-m2,895,0.585,0.575,0.0015753310370551679,0.0014374199338531854
grid-2964617-m2,898,0.585,0.575,0.003612930729934733,0.003475019626732751
grid-2964617-m2,899,0.585,0.575,0.003612930729934733,0.003475019626732751
grid-2964617-m2,900,0.585,0.575,0.003612930729934733,0.003475019626732751
grid-2964617-m2,900,0.585,0.575,0.003612930729934733,0.003475019626732751
grid-2964617-m2,900,0.585,0.575,0.003612930729934733,0.003475019626732751
grid-2964617-m2,903,0.585,0.575,0.04369376832029434,0.044473412869461625
grid-2964617-m2,904,0.585,0.575,0.04300544535715347,0.043785089906320754
grid-2964617-m2,905,0.585,0.575,0.04647382700645345,0.047253471555620735
grid-2964617-m2,906,0.585,0.575,0.04647382700645345,0.047253471555620735
grid-2964617-m2,908,0.585,0.575,0.04651901485792609,0.04729865940709337
grid-2964617-m2,908,0.585,0.575,0.04651901485792609,0.04729865940709337
grid-2964617-m2,909,0.585,0.575,0.05094064671400371,0.05153374183888789
grid-2964617-m2,910,0.585,0.575,0.04870799743412378,0.049487641983291066
grid-2964617-m2,921,0.585,0.575,0.04690073139680698,0.04768037594597426
grid-2964617-m2,922,0.585,0.575,0.04759495161617513,0.04837459616534241
grid-2964617-m2,922,0.585,0.575,0.04759495161617513,0.04837459616534241
grid-2964617-m2,924,0.585,0.575,0.049151556869380456,0.04986094779792838
grid-2964617-m2,925,0.585,0.575,0.040316318579452295,0.04125106054272248
grid-2964617-m2,925,0.585,0.575,0.040316318579452295,0.04125106054272248
grid-2964617-m2,930,0.585,0.575,0.040316318579452295,0.04125106054272248
grid-2964617-m2,932,0.585,0.575,0.040316318579452295,0.04125106054272248
grid-2964617-m2,934,0.585,0.575,0.03956982992696283,0.04050457189023301
grid-2964617-m2,942,0.585,0.575,0.03945762482508578,0.04039236678835596
grid-2964617-m2,944,0.585,0.575,0.049155480633362995,0.04986487156191092
grid-2964617-m2,952,0.585,0.575,0.04974403073327284,0.050337125858157014
grid-2964617-m2,958,0.585,0.575,0.05071076105152238,0.05130385617640656
grid-2964617-m2,963,0.585,0.575,0.05062386583438925,0.05133325676293717
grid-2964617-m2,983,0.585,0.575,0.05027970341697492,0.050989094345522845
grid-2964617-m2,985,0.585,0.575,0.036061231239776295,0.036402878078162296
grid-2964617-m2,989,0.585,0.575,0.04395417967591106,0.04573778766796126
grid-2964617-m2,1002,0.585,0.575,0.04611133681941013,0.046899309329074476
grid-2964617-m2,1004,0.585,0.575,0.0442091400069873,0.045992747999037506
grid-2964617-m2,1015,0.585,0.575,0.041910684384638006,0.04369429237668822
grid-2964617-m2,1036,0.585,0.575,0.05468775236419635,0.055280847489080534
grid-2964617-m2,1038,0.585,0.575,0.05809118150166831,0.05809118150166831
grid-2964617-m2,1039,0.585,0.575,0.056547051435698915,0.056547051435698915
grid-2964617-m2,1040,0.585,0.575,0.056547051435698915,0.056547051435698915
grid-2964617-m2,1041,0.585,0.575,0.05896375353989623,0.05896375353989623
grid-2964617-m2,1043,0.585,0.575,0.05528823266719911,0.05547478209148221
grid-2964617-m2,1043,0.585,0.575,0.05528823266719911,0.05547478209148221
grid-2964617-m2,1044,0.585,0.575,0.04858425996556986,0.04870500067187503
grid-2964617-m2,1045,0.585,0.575,0.049239441700998574,0.04913906637314497
grid-2964617-m2,1045,0.585,0.575,0.049239441700998574,0.04913906637314497
grid-2964617-m2,1046,0.585,0.575,0.04641464145481031,0.0463142661269567
grid-2964617-m2,1046,0.585,0.575,0.04641464145481031,0.0463142661269567
grid-2964617-m2,1048,0.585,0.575,0.045365486109057586,0.045265110781203974
grid-2964617-m2,1048,0.585,0.575,0.05084660012898318,0.05094217146337619
grid-2964617-m2,1048,0.585,0.575,0.05084660012898318,0.05094217146337619
grid-2964617-m2,1051,0.585,0.575,0.04672061342756311,0.0466202380997095
grid-2964617-m2,1051,0.585,0.575,0.04672061342756311,0.0466202380997095
grid-2964617-m2,1056,0.585,0.575,0.03708499072079501,0.0367980659686583
grid-2964617-m2,1071,0.585,0.575,0.032015179424401644,0.03172825467226493
grid-2964617-m2,1072,0.585,0.575,0.03018455292812446,0.02886094889571702
grid-2964617-m2,1073,0.585,0.575,0.03411983828789554,0.03383291353575883
grid-2964617-m2,1075,0.585,0.575,0.03180230942768515,0.031515384675548444
grid-2964617-m2,1083,0.585,0.575,0.0275142164209811,0.025944616606849897
grid-2964617-m2,1089,0.585,0.575,0.030877020400919407,0.029104624716814333
grid-2964617-m2,1089,0.585,0.575,0.030877020400919407,0.029104624716814333
grid-2964617-m2,1091,0.585,0.575,0.032247771258380756,0.029763583590692106
grid-2964617-m2,1092,0.585,0.575,0.028745895597674393,0.02626170792998574
grid-2964617-m2,1098,0.585,0.575,0.031024033036440486,0.028539845368751836
grid-2964617-m2,1108,0.585,0.575,-0.01093660304032855,-0.008899921626412361
grid-2964617-m2,1114,0.585,0.575,0.03173689937781987,0.029964503693714794
grid-2964617-m2,1114,0.585,0.575,0.03173689937781987,0.029964503693714794
grid-2964617-m2,1116,0.585,0.575,0.049172740186218825,0.04935928961050193
grid-2964617-m2,1116,0.585,0.575,0.049172740186218825,0.04935928961050193
grid-2964617-m2,1116,0.585,0.575,0.049172740186218825,0.04935928961050193
grid-2964617-m2,1118,0.585,0.575,0.05038349918305914,0.050570048607342245
grid-2964617-m2,1123,0.585,0.575,0.044984492777120536,0.044884117449266916
grid-2964617-m2,1127,0.585,0.575,0.046241138588714946,0.04614076326086133
grid-2964617-m2,1129,0.585,0.575,0.04721799049302715,0.04711761516517353
grid-2964617-m2,1130,0.585,0.575,0.04522028380092895,0.04534102450723413
grid-2964617-m2,1137,0.585,0.575,0.05283838377585638,0.05302493320013948
grid-2964617-m2,1141,0.585,0.575,0.05496580121499053,0.05515235063927364
grid-2964617-m2,1144,0.585,0.575,0.054495019088525345,0.05468156851280844
grid-2964617-m2,1144,0.585,0.575,0.054495019088525345,0.05468156851280844
grid-2964617-m2,1156,0.585,0.575,0.04115408328047091,0.040867158528334196
grid-2964617-m2,1168,0.585,0.575,0.023627086852125733,0.022278603072153316
grid-2964617-m2,1170,0.585,0.575,0.03136829929686396,0.029782453037041984
grid-2964617-m2,1182,0.585,0.575,0.02481307691456586,0.02304068123046079
grid-2964617-m2,1183,0.585,0.575,0.025964339144118935,0.023480151476430285
grid-2964617-m2,1194,0.585,0.575,0.04689548512514809,0.04504413939731516
grid-2964617-m2,1195,0.585,0.575,0.047384374212441224,0.04553302848460829
grid-2964617-m2,1197,0.585,0.575,0.05490876818487696,0.05305742245704402
grid-2964617-m2,1197,0.585,0.575,0.05490876818487696,0.05305742245704402
grid-2964617-m2,1220,0.585,0.575,0.017428754785546598,0.017337776695656514
grid-2964617-m2,1220,0.585,0.575,0.017428754785546598,0.017337776695656514
grid-2964617-m2,1221,0.585,0.575,0.013362523856545554,0.012702565503016844
grid-2964617-m2,1226,0.585,0.575,0.0159443890675658,0.015516019928596613
grid-2964617-m2,1230,0.585,0.575,0.0159443890675658,0.015516019928596613
grid-2964617-m2,1231,0.585,0.575,0.016531068108433956,0.016102698969464768
grid-2964617-m2,1246,0.585,0.575,0.007476289355490391,0.007494823046954803
grid-2964617-m2,1256,0.585,0.575,0.007052805571694036,0.0070713392631584476
grid-2964617-m2,1264,0.585,0.575,0.012134025870234955,0.01151168978244461
grid-2964617-m2,1269,0.585,0.575,0.02640302427256544,0.023918836604876793
grid-2964617-m2,1291,0.585,0.575,0.012327526098605756,0.012236548008715672
grid-2964617-m2,1298,0.585,0.575,0.03059986481568802,0.029016631172138336
grid-2964617-m2,1315,0.585,0.575,0.027454178091965386,0.02563684504078049
grid-2964617-m2,1318,0.585,0.575,0.029866935043856548,0.02804960199267164
grid-2964617-m2,1342,0.585,0.575,0.036465951620862094,0.0348827179773124
grid-2964617-m2,1343,0.585,0.575,0.020650369952756285,0.020559391862866205
grid-2964617-m2,1343,0.585,0.575,0.020650369952756285,0.020559391862866205
grid-2964617-m2,1346,0.585,0.575,0.016359397779869514,0.015931028640900326
grid-2964617-m2,1346,0.585,0.575,0.016359397779869514,0.015931028640900326
grid-2964617-m2,1346,0.585,0.575,0.016359397779869514,0.015931028640900326
grid-2964617-m2,1348,0.585,0.575,0.025900733453069834,0.025900733453069834
grid-2964617-m2,1350,0.585,0.575,0.02249220415313758,0.022401226063247497
grid-2964617-m2,1350,0.585,0.575,0.02249220415313758,0.022401226063247497
grid-2964617-m2,1350,0.585,0.575,0.019439667836039017,0.01934868974614893
grid-2964617-m2,1352,0.585,0.575,0.05068521209903627,0.048833866371203336
grid-2964617-m2,1353,0.585,0.575,0.05106793747583779,0.05097695938594769
grid-2964617-m2,1353,0.585,0.575,0.05106793747583779,0.05097695938594769
grid-2964617-m2,1353,0.585,0.575,0.05155682656313092,0.05146584847324083
grid-2964617-m2,1353,0.585,0.575,0.05155682656313092,0.05146584847324083
grid-2964617-m2,1353,0.585,0.575,0.05155682656313092,0.05146584847324083
grid-2964617-m2,1354,0.585,0.575,0.05289828809489546,0.051046942367062545
grid-2964617-m2,1360,0.585,0.575,-0.006285523670992237,-0.007058409627801858
grid-2964617-m2,1360,0.585,0.575,-0.010048859933695397,-0.010601430280973642
grid-2964617-m2,1362,0.585,0.575,0.0020915650617142865,0.002368406624645088
grid-2964617-m2,1364,0.585,0.575,0.02873342897536006,0.02866762025738214
grid-2964617-m2,1366,0.585,0.575,0.034824569196847725,0.03475876047886979
grid-2964617-m2,1366,0.585,0.575,0.034824569196847725,0.03475876047886979
grid-2964617-m2,1382,0.585,0.575,0.049097758201401415,0.049916204361007854
grid-2964617-m2,1390,0.585,0.575,0.04543290009155543,0.04636764205482562
grid-2964617-m2,1392,0.585,0.575,0.04543290009155543,0.04636764205482562
grid-2964617-m2,1395,0.585,0.575,0.04715960189423353,0.048094343857503705
grid-2964617-m2,1396,0.585,0.575,0.04838453495814074,0.049319276921410915
grid-2964617-m2,1397,0.585,0.575,0.04838453495814074,0.049319276921410915
grid-2964617-m2,1398,0.585,0.575,0.048277902111396355,0.04921264407466653
grid-2964617-m2,1400,0.585,0.575,0.048277902111396355,0.04921264407466653
grid-2964617-m2,1402,0.585,0.575,0.056889937753179486,0.05748303287806367
grid-2964617-m2,1404,0.585,0.575,0.056889937753179486,0.05748303287806367
grid-2964617-m2,1411,0.585,0.575,0.056889937753179486,0.05748303287806367
grid-2964617-m2,1418,0.585,0.575,0.04782714760952579,0.04876188957279597
grid-2964617-m2,1420,0.585,0.575,0.04782714760952579,0.04876188957279597
grid-2964617-m2,1426,0.585,0.575,0.05837051503924558,0.0590799059677935
grid-2964617-m2,1442,0.585,0.575,0.05896307077233034,0.05896307077233034
grid-2964617-m2,1443,0.585,0.575,0.059187868677447145,0.059187868677447145
