match,n,med_gap,p90,max_gap,stale_share
grid-3002598-m3,84,3.6178369522094727,15.295057344436641,72.52947807312012,0.1561194477257905
grid-3002598-m4,97,2.822589874267578,13.028536558151245,76.46757292747498,0.1470928978036951
grid-3002599-m1,128,3.1984641551971436,8.576261329650881,26.04029893875122,0.02773932483461168
grid-3002599-m2,81,3.6023712158203125,11.068460631370565,40.08946394920349,0.12787136413432934
grid-3002599-m3,78,4.021580934524536,13.123049688339238,40.841832876205444,0.09606824495174267
grid-3002599-m4,88,3.606470823287964,11.540045261383062,72.9303469657898,0.14344078125777068
grid-3002600-m1,95,3.2069884538650513,12.272184205055238,38.049580097198486,0.07437399625778199
grid-3002600-m2,81,4.221955180168152,13.742552018165599,69.22521924972534,0.1298465366716738
grid-3002600-m3,96,3.1974759101867676,13.617698526382455,73.70695090293884,0.14862944903197112
grid-3002600-m4,86,3.9870991706848145,13.665062236785898,75.40429067611694,0.17747361836610018
grid-3002600-m5,87,4.389593482017517,11.574767589569092,21.22988271713257,0.020926658753995544
grid-3002601-m2,85,4.001578450202942,15.617240858078002,243.56009912490845,0.6066236390007866
grid-3002601-m3,112,3.2313790321350098,9.981298923492432,38.96614098548889,0.06841084250697384
grid-3002601-m4,85,3.23078453540802,14.970930838584902,70.51989102363586,0.16600504804540564
grid-3002601-m5,106,2.4066131114959717,11.472191715240482,72.04526162147522,0.13225749024638422
grid-3002602-m1,77,4.800854921340942,15.231588363647461,74.01932191848755,0.17750345336066353
grid-3002602-m2,117,3.561701536178589,9.6152024269104,46.86832571029663,0.06405836476220025
grid-3002602-m3,141,1.7974746227264404,10.00493257045746,63.66995668411255,0.10169729126824273
grid-3002602-m4,107,2.8136619329452515,9.801597237586975,68.50355505943298,0.17747422191831802
grid-3002603-m1,110,2.8123390674591064,10.814597892761231,57.28244590759277,0.09518743488523695
grid-3002603-m2,95,3.5872745513916016,12.692300629615785,72.48565793037415,0.15018016673900464
grid-3002603-m3,97,3.406783938407898,12.219802379608154,62.028810024261475,0.10105300082100763
grid-3004386-m1,86,3.203404188156128,16.626781272888213,120.63158392906189,0.41757792720088255
grid-3004386-m2,84,2.006134033203125,13.930093908309935,40.06998562812805,0.09075996566701819
grid-3004386-m3,80,3.202331066131592,12.013113164901734,106.5852439403534,0.25642969564155293
grid-3004386-m4,95,3.2000808715820312,12.018134808540344,71.32109904289246,0.11235452713789763
grid-3004388-m1,91,2.816710352897644,13.645440936088566,30.058857917785645,0.04554380973180135
grid-3004388-m2,91,4.000446557998657,12.23000383377077,69.3194968700409,0.15914637247721355
grid-3004388-m3,82,3.9982101917266846,12.414734125137329,26.43409824371338,0.0840777074849164
grid-3004388-m4,93,3.206063985824585,14.612944555282604,163.8432810306549,0.4453265534506904
grid-3004388-m5,129,2.806488513946533,8.2707466840744,27.61311984062195,0.03638484522148415
grid-3005559-m1,115,2.805698037147522,10.025387024879455,174.6870152950287,0.5715456101629469
grid-3005559-m3,103,3.6038124561309814,10.376066327095034,58.50542712211609,0.11383324508313779
grid-3005560-m1,122,3.203871011734009,8.81558895111084,50.86202621459961,0.1165386818073414
grid-3005560-m2,79,4.225713014602661,14.433143877983094,74.08766913414001,0.17597842658007587
grid-3005560-m3,85,3.399020552635193,15.08993332386017,75.0191912651062,0.25069448241481074
grid-3005562-m1,97,3.1960304975509644,11.602734327316284,26.031723022460938,0.04170593906331945
grid-3005562-m2,96,2.8336341381073,12.035471868515016,74.106684923172,0.13750342616328487
grid-3005562-m3,96,3.2029929161071777,12.020752573013306,63.620689153671265,0.10094598752480965
grid-3005563-m1,118,3.1992781162261963,10.015730571746825,47.66085720062256,0.07507551157916034
grid-3005563-m2,97,4.00363290309906,11.987751364707947,136.96887922286987,0.2612740516662598
grid-3005563-m3,94,2.8042259216308594,13.138761091232299,69.66356897354126,0.13594040208392674
grid-3005563-m4,119,2.8099089860916138,9.6069899559021,57.27165699005127,0.09511118288393373
grid-3005569-m1,87,4.005221009254456,12.623158574104309,74.10280418395996,0.14864585973598338
grid-3005569-m2,99,3.4040404558181763,13.064254283905028,46.46243476867676,0.09078167941835191
grid-3005569-m3,129,2.2358003854751587,9.011991691589353,19.194716930389404,0.0059647334946526425
grid-3005570-m1,99,3.2050446271896362,10.612368345260615,23.63262915611267,0.04399418919174759
grid-3005570-m2,90,3.602267265319824,11.966132640838623,25.237112998962402,0.029099779658847386
grid-3005570-m3,113,2.5886266231536865,11.122088408470155,70.09674096107483,0.1507797537026582
grid-3005570-m4,124,3.2049949169158936,8.01697497367859,63.71638798713684,0.08990665011935764
