match_id,condition_id,slug_bt,feed_source,bt_pnl,bt_buy,bt_fills,dir,slug_live,mode,model,live_fills,live_buy,live_pnl,joined,tournament
116792888905448363,0xce7234044106c42b56ce09fbb3151432c7c3e44d57cc855f49088988298d3f62,lol-mvu-cont-2026-09-03-game1,grid,-96.89748983,453.7919,12.0,grid-2975625-m1,lol-mvu-cont-2026-09-03-game1,live,20260831T120859Z,3,9.997399999999999,0.0,2026-09-03T21:15,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448364,0x0c3bf3e475ff3fa70f353f9f392a37c9e774566148a20e050d14f645c29883e0,lol-mvu-cont-2026-09-03-game2,grid,-36.675500000000056,299.99685,10.0,grid-2975625-m2,lol-mvu-cont-2026-09-03-game2,live,20260831T120859Z,4,20.0038,0.936300000000001,2026-09-03T22:07,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448365,0x41536d869a9f04dcabac9c611fd81d0df2dbc39b472e1971a6b47d35b223fc53,lol-mvu-cont-2026-09-03-game3,grid,-5.491109799999993,136.0092608,7.0,grid-2975625-m3,lol-mvu-cont-2026-09-03-game3,live,20260831T120859Z,4,16.930822,-0.3824498840000007,2026-09-03T22:59,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448366,0x816b8bb241800c1bf98b21b29b27b9956440965324d188974167f2092ed28f38,lol-mvu-cont-2026-09-03-game4,grid,4.428092190000001,206.85250000000005,3.0,grid-2975625-m4,lol-mvu-cont-2026-09-03-game4,live,20260831T120859Z,4,20.000500000000002,1.5114999999999998,2026-09-03T23:47,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448367,0xad306a96f00df4b0bf0ea3b4a8febb149619d56f3b9268c14ae10afeca0f7d05,lol-mvu-cont-2026-09-03,grid,30.591286239999945,315.94088507000004,13.0,grid-2975625-m5,lol-mvu-cont-2026-09-03,live,20260831T120859Z,3,12.0068,-0.27619999999999933,2026-09-04T00:36,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448369,0xda7e2ed826b72354c1585e4fa40a2da5377a0319023ae9b04aadebd7eae57ff7,lol-mvu-nrg-2026-09-09-game1,grid,-8.42709260999996,345.04539260999996,18.0,grid-2975627-m1,lol-mvu-nrg-2026-09-09-game1,live,20260904T193238Z,6,15.002399999999998,0.5224000000000022,2026-09-09T21:08,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448370,0x43d1d8c427d3df671fea0ed2b20ea85fe96bc78e6a48f238dfaf6b6ca7ec8f6e,lol-mvu-nrg-2026-09-09-game2,grid,1.583610539999988,99.99920000000002,2.0,grid-2975627-m2,lol-mvu-nrg-2026-09-09-game2,live,20260904T193238Z,4,29.9896,0.4666999999999977,2026-09-09T22:07,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448371,0x3cb8c93ade4402e71e24cebe947fcdacd72d16e8c1f0ef6ab6a0908a952fb83e,lol-mvu-nrg-2026-09-09-game3,grid,-26.95942272000002,549.10302272,16.0,grid-2975627-m3,lol-mvu-nrg-2026-09-09-game3,live,20260904T193238Z,21,312.194133,-5.273832999999984,2026-09-09T22:58,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448372,0x9b7d167b93cb18c0ec8f379d2af12b15db8717302ef0e0f57401e4480a517799,lol-mvu-nrg-2026-09-09-game4,grid,-55.37880062999992,217.4978,8.0,grid-2975627-m4,lol-mvu-nrg-2026-09-09-game4,live,20260904T193238Z,12,150.00050000000002,-31.35269999999999,2026-09-09T23:50,NACL - Summer 2026 (Playoffs: Playoffs)
116792888905448375,0xc51423aeab366289827e1afa7efe733b187b68827e8ea5c5551726532878cc88,lol-wu-mvu-2026-09-10-game1,grid,1.4818240800000027,325.03717592,16.0,grid-2975628-m1,lol-wu-mvu-2026-09-10-game1,live,20260904T193238Z,5,30.0012,0.7826000000000004,2026-09-10T21:08,NACL - Summer 2026 (Playoffs: Playoffs)
